Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013
ARG;Loan through store credit in the past year (% age 15+);GFDD.AI.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,744465113;;
ARG;Loans from nonresident banks (amounts outstanding) to GDP (%);GFDD.OI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,83316326;11,6711483;12,74640656;12,02616215;12,73864937;12,23875523;12,6655798;25,49189186;14,38380337;7,202569008;4,995344162;4,048172951;4,527211666;3,859077692;3,15115428;2,544608593;2,367823839;1,770860791;1,548478603
ARG;Loans from nonresident banks (net) to GDP (%);GFDD.OI.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,022500996;-0,055430666;-0,145959944;0,014856489;0,382142127;0,172415018;5,009693623;0,969200253;1,02414155;1,247709274;0,064192504;-2,140140772;0,951997578;-0,654471219;-0,19927898;-0,161322087;-0,155650482;0,108069964;0,000866728;0,210158274;0,111518964;-1,625403285;0,019266022;0,160470247;-0,011367563;-0,014092609;-0,098475315
ARG;Loans requiring collateral (%);GFDD.AI.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,3;;;;65,3;;;
ARG;Market capitalization excluding top 10 companies to total market capitalization (%);GFDD.AM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,58000183;23,66899872;27,71900177;24,05000305;22,78199768;21,29799652;20,66500092;19,43699646;22,23000336;31,83999634;25,18800354;28,09500122;30,09400177;29,86499786;31,47299957;25,89099884
ARG;Mobile phone used to pay bills (% age 15+);GFDD.AI.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,055776954;;
ARG;Mobile phone used to send money (% age 15+);GFDD.AI.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,069734298;;
ARG;Mutual fund assets to GDP (%);GFDD.DI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,611;1,395;1,001;1,478;1,538;1,979;2,872;2,587;1,171;1,448;1,399;1,519;1,925;2,311
ARG;Nonbank financial institutions’ assets to GDP (%);GFDD.DI.03;;4,081603527;4,407999992;2,239848614;1,539731383;1,472339392;1,542325616;1,756547689;1,988045216;3,060637236;4,94260931;3,059375763;0,867105663;1,124961376;1,529948711;1,95402956;1,78489697;3,270112991;4,652556419;4,323066235;3,435353994;4,180185795;3,472384691;2,265952587;1,382804155;0,583257735;0,417340815;0,431771845;0,361684442;0,491112351;0,202757165;0,110191911;0,169077158;0,247192904;0,305028617;0,320166141;0,311338544;0,364395112;0,502378523;0,705143511;0,764064431;0,73108685;0,674029052;0,384578288;0,30016759;0,294058144;0,349824995;0,468879789;0,511347651;0,504687548;0,441809833;0,489280283;0,598935127;0,51062274
ARG;Nonfinancial corporate bonds to total bonds and notes outstanding (%);GFDD.AM.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ARG;Nonlife insurance premium volume to GDP (%);GFDD.DI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,97300005;1,592000008;1,440999985;1,409000039;1,485999942;1,498999953;1,166000009;1,199000001;1,269000053;1,39199996;1,409999967;1,54400003;2,141000032;1,613000035;1,613999963;1,537999988;1,575999975;1,590000033;1,639999986;1,866999984;1,853999972;1,958999991;2,180000067;1,932999969
ARG;Number of listed companies per 1,000,000 people;GFDD.OM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,865075588;5,533035278;5,486611366;5,26074028;5,220638752;5,300049305;4,534970284;4,277532101;4,168549061;3,810508251;3,600176334;3,532837391;3,44144845;2,977998257;2,205830812;2,817983627;2,714782476;2,613340378;2,641776085;2,720475674;2,545614243;2,523508549;2,501595974;2,430716038;2,458202839;
ARG;Outstanding domestic private debt securities to GDP (%);GFDD.DM.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,022998801;0,066591799;0,301683903;1,113698959;2,17147398;2,518018007;2,55974102;3,481996059;4,426699162;4,941287994;4,941945076;5,006419182;8,562475204;10,3448801;8,827611923;8,440307617;7,36986208;5,538938999;3,750657082;3,33062911;2,696444988;1,974166989;;
ARG;Outstanding domestic public debt securities to GDP (%);GFDD.DM.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,740797997;4,869212151;5,265030861;6,543865204;7,791481018;8,31032753;7,520019054;7,396179199;8,097683907;9,600797653;10,88889027;10,74160004;13,16438007;20,75699997;22,83008003;25,14907074;26,73036957;23,50835037;18,08628082;15,04209995;12,78262997;10,35748959;;
ARG;Outstanding international private debt securities to GDP (%);GFDD.DM.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,627024174;3,062622786;3,092701912;3,682836056;4,488969803;4,879662991;4,469175816;4,069791794;6,318806648;6,100678921;3,87285018;3,192588806;2,677922487;2,587050438;1,967426777;1,636791587;1,531285763;1,435466886;1,344701409;1,247246504
ARG;Outstanding international public debt securities to GDP (%);GFDD.DM.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,52388;12,93510914;14,83883572;16,74879646;18,56435966;21,48224258;24,36741829;28,08193588;57,64012146;67,99854279;53,25207138;40,46520615;25,06398392;21,35855103;16,00104332;14,04846287;12,39509106;10,19788265;9,278388023;8,98405838
ARG;Pension fund assets to GDP (%);GFDD.DI.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,013999939;3,855999947;5,921000004;7,171000004;7,736000061;12,37300014;12,47200012;12,10099983;12,76799965;13,69699955;11,59399986;;;;;;
ARG;Population (Total);SP.POP.TOTL;20623998,0;20959241,0;21295290,0;21630854,0;21963952,0;22293817,0;22618887,0;22941477,0;23269302,0;23612675,0;23978532,0;24370660,0;24785830,0;25215328,0;25646533,0;26070443,0;26483835,0;26889764,0;27293093,0;27701412,0;28120135,0;28550123,0;28989069,0;29435404,0;29886564,0;30340419,0;30796481,0;31254574,0;31713147,0;32170407,0;32624874,0;33075194,0;33520803,0;33961947,0;34399343,0;34833168,0;35264070,0;35690778,0;36109342,0;36514558,0;36903067,0;37273361,0;37627545,0;37970411,0;38308779,0;38647854,0;38988923,0;39331357,0;39676083,0;40023641,0;40374224,0;40728738,0;41086927,0;41446246,0
ARG;Private credit by deposit money banks and other financial institutions to GDP (%);GFDD.DI.12;;22,304245;28,30999947;15,48424244;12,10979462;12,68428707;12,99232578;14,35078144;16,01421165;19,48347473;23,51983643;22,79920387;23,15602684;21,14193153;24,03033257;30,21265793;18,54483032;21,1014061;27,36989403;28,56020546;24,05478096;31,86663818;34,72661972;32,11473083;27,83621216;17,7287674;16,84527016;20,58898354;21,08080673;37,34515762;21,29733849;11,76190853;13,61494637;17,08782387;18,86286354;20,25997543;19,56118965;20,37724304;22,89139175;24,94895363;24,27343369;22,85859871;20,28737068;11,98888779;10,04123116;10,79277515;11,722435;12,92282391;12,88599682;13,4190321;13,26471424;14,55545521;17,08723068;14,54989433
ARG;Private credit by deposit money banks to GDP (%);GFDD.DI.01;;18,22264099;23,90200043;13,2443943;10,57006264;11,21194744;11,44999981;12,59423351;14,02616596;16,4228363;19,13278198;20,27477837;22,28892136;20,01696968;22,50038338;28,25862694;16,75993347;17,88862801;22,81741905;24,29885292;20,64808655;27,76083755;31,39066315;29,95671463;26,51051521;17,16708755;16,44193649;20,17529869;20,73734856;36,94406891;21,16527748;11,67516518;13,46074581;16,85157585;18,57014847;19,95442963;19,27243423;20,04402351;22,42458534;24,27927017;23,53482437;22,14112091;19,76880836;11,82495785;9,879981041;10,5704155;11,40010929;12,47376633;12,38874531;12,92644501;12,84137249;14,08683395;16,50681877;14,04832077
ARG;Provisions to nonperforming loans (%);GFDD.SI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,20000076;69,40000153;61,09999847;66,40000153;73,80000305;79,19999695;102,9000015;124,5;108,1999969;115,1999969;116,3710022;111,762001;142,7799988;171,1600037;141,0269928;147,7579956
ARG;Remittance inflows to GDP (%);GFDD.OI.13;;;;;;;;;;;;;;;;;;;0,044763628;0,060647778;0,072763257;0,053382926;0,03321176;0,026928486;0,040459212;0,030537229;0,028845865;0,030601354;0,023992365;0,034656934;0,016158201;0,010078011;0,006731376;0,024371333;0,024238659;0,024648128;0,023883909;0,022434004;0,022913665;0,022678938;0,030380901;0,070562817;0,202498451;0,210976869;0,170096725;0,193842679;0,204658255;0,183899581;0,171811223;0,163961828;0,138102576;0,125096589;0,095413797;0,087296695
ARG;Saved any money in the past year (% age 15+);GFDD.AI.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,44882965;;
ARG;Saved at a financial institution in the past year (% age 15+);GFDD.AI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,800657034;;
ARG;Saved using a savings club in the past year (% age 15+);GFDD.AI.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,422934055;;
ARG;Small firms with a bank loan or line of credit (%);GFDD.AI.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,0;;;;38,0;;;
ARG;Stock market capitalization to GDP (%);GFDD.DM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,129528522;3,027867079;5,686429024;8,639482498;13,47472095;16,03246498;14,58662796;15,15388489;17,76922417;17,5578289;22,64289093;43,86684799;66,24650574;94,08511353;58,7038765;23,84496498;25,56779671;27,19695282;26,01218033;17,72018814;12,775033;12,49636841;9,85234642;6,471989632;
ARG;Stock market return (%, year-on-year);GFDD.OM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873,4660034;356,5516052;54,89200974;-29,49550629;31,75684357;-26,74738693;32,6953125;33,94246674;-25,96907425;-12,2575779;3,529108524;-27,19664955;8,817046165;83,26054382;51,23889542;34,75408936;16,83881569;23,58903885;-17,712883;-8,326786041;56,41604614;22,15742683;-19,83701324;60,00699234
ARG;Stock market total value traded to GDP (%);GFDD.DM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,65407896;1,150944829;1,482607365;4,619477272;5,709041595;4,291918755;3,129234314;1,649550676;5,139007568;6,97202301;4,109832764;2,406820536;1,869182706;1,605403662;2,466963053;3,495668411;5,62292099;4,096438885;1,982952118;2,726335287;1,979578137;0,590808332;0,469552636;0,334504873;
ARG;Stock market turnover ratio (%);GFDD.EM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60,54204559;19,90671921;44,71513748;79,32566833;32,40874481;27,55247307;12,2057085;10,62528133;49,39339828;30,12260246;12,12030602;4,77773428;2,34847641;1,409097433;6,458206654;17,48522186;28,8206749;6,302296638;9,620434761;18,65289497;5,644197464;4,465617657;4,65566349;3,745619297;
ARG;Stock price volatility;GFDD.SM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97,61680603;134,1820374;93,17628479;66,76313019;51,86494064;34,51509857;42,20796967;37,07316208;24,68787956;35,50329208;46,21335983;34,14574432;33,40872574;53,71084976;43,87827301;32,45396805;29,64470291;24,66285133;23,19991875;26,74076653;44,77428436;34,75522232;25,74946976;30,11348534;27,81908798
ARG;Syndicated loan average maturity (years);GFDD.DM.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,044486284;3,688643694;2,795679092;2,21868515;5,31832695;4,377831936;5,426390171;5,947298527;4,647423267;5,477534294;3,587942362;3,71143651;3,913608551;4,387118816
ARG;Syndicated loan issuance volume to GDP (%);GFDD.DM.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,33818543;1,213975906;1,239504337;0,09350989;0,786161363;1,140647769;1,31044805;2,690244436;0,219997987;0,144609109;0,125972599;0,341577321;0,264471859;0,225122944
ARG;Total factoring volume to GDP (%);GFDD.OI.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;0,044;0,086999997;0,351000011;0,402999997;0,523999989;0,56099999;0,340000004;0,072999999;0,068000004;0,089000002;0,177000001;0,204999998;0,201000005;0,150000006;0,155000001;0,127000004;0,136999995;0,170000002;0,244000003
ARG;Value of collateral needed for a loan (% of the loan amount);GFDD.AI.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159,4;;;;181,3;;;
ARG;Value traded excluding top 10 traded companies to total value traded (%);GFDD.AM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18,08699799;24,88800049;31,41699982;15,68499756;18,03800201;25,00099945;18,35399628;20,10199738;23,15599823;31,91000366;29,75;30,1740036;29,77600098;28,9469986;39,76499939;38,05500031
ARG;Working capital financed by banks (%);GFDD.AI.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,8;;;;9,6;;;
BOL;5-bank asset concentration;GFDD.OI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;83,10529327;84,08744812;82,85328674;84,37316132;82,87674713;82,08123016;85,89543915;88,59737396;96,84712219;97,59148407;92,41306305;86,41457367;79,42857361;78,69046021;77,67212677;90,95855713
BOL;Account at a formal financial institution (% age 15+);GFDD.AI.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28,02913094;;
BOL;Account used for business purposes (% age 15+);GFDD.AI.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,440907001;;
BOL;Account used to receive government payments (% age 15+);GFDD.AI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,015041113;;
BOL;Account used to receive remittances (% age 15+);GFDD.AI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,016413212;;
BOL;Account used to receive wages (% age 15+);GFDD.AI.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,504125595;;
BOL;ATMs per 100,000 adults;GFDD.AI.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,31512451;14,47039604;16,92277527;20,05933762;24,50978851;27,88984299;32,185112
BOL;Bank accounts per 1,000 adults;GFDD.AI.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115,7867966;138,0115051;159,8950958;197,5592041;271,9901123;333,2692871;453,3214111;532,2664795;;
BOL;Bank branches per 100,000 adults;GFDD.AI.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,491658688;5,1127491;5,735886097;5,914161682;6,275344372;6,885710239;8,574866295;9,268280983;9,679069519;11,70902634
BOL;Bank capital to total assets (%);GFDD.SI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,5;9,199999809;9,800000191;10,5;11,89999962;12,10000038;11,5;11,30000019;10,0;9,0;9,326000214;8,694999695;8,437000275;8,432999611;8,600000381;8,199999809
BOL;Bank concentration (%);GFDD.OI.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,44805908;58,33449936;56,05287933;54,7872963;55,68141556;56,41993713;58,97233582;63,23735428;78,64461517;79,38397217;74,36947632;62,48796844;57,10707855;53,60209656;51,29466629;64,8115921
BOL;Bank cost to income ratio (%);GFDD.EI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68,01315308;61,35824585;66,86162567;68,30204773;68,85746765;75,02389526;88,29456329;81,97189331;73,64571381;69,63943481;61,12034225;64,85897827;67,98011017;63,88323593;65,43569946;69,5345993
BOL;Bank credit to bank deposits (%);GFDD.SI.04;101,8970108;117,826088;112,3322144;151,8686981;190,8306732;181,9339447;152,6566162;145,4104004;146,4238129;137,7689819;137,133255;123,9887009;137,1437836;153,5702362;164,1082611;149,9906464;123,5153122;126,4211884;147,4849091;170,1996307;139,6590271;128,410202;164,5311279;149,4487915;227,1808777;343,9252014;184,499054;177,0656586;160,1435547;150,7338562;137,4337921;124,1323853;128,7988892;128,7800598;143,2255707;139,9016724;119,2195282;121,463768;131,6394806;132,8423462;127,2470322;101,6157074;107,5987854;98,22889709;111,5977097;105,9833908;98,95088959;89,8911438;81,09779358;72,17886353;80,57392883;82,32553864;81,29901886;82,5202713
BOL;Bank deposits to GDP (%);GFDD.OI.02;;1,683579564;1,973262191;2,722557545;3,355532169;3,256735802;3,820861578;4,298985958;4,672738552;5,192851067;5,649411201;6,349955559;5,914866924;5,490585327;5,805241108;6,598395824;8,6241045;10,80412865;11,10901928;9,435837746;9,348599434;11,4131918;8,990911484;6,749639034;3,085889101;1,660452724;4,569643021;7,355634212;8,952178955;11,08425999;13,91330338;18,79476929;24,46088028;30,41975594;32,98940277;31,96360588;37,23251724;43,41128922;46,09710693;47,67100906;45,9233284;48,62744904;48,26677704;45,63820267;40,55768585;35,97932053;33,34077072;34,85987091;36,36592102;42,67547989;42,51182938;41,40291977;43,95584106;46,07050705
BOL;Bank lending-deposit spread;GFDD.EI.02;;;;;;;;;;;;;;;;;;;;;10,0;14,08300018;14,66699982;17,0;12,33300018;;32,38999939;19,06399918;12,05700016;13,60700035;17,97900009;17,37299919;22,28800011;31,69599915;37,14199829;32,14799881;36,80799866;35,3219986;26,59300041;23,11000061;23,61300087;10,23799992;11,05300045;6,252999783;7,050000191;11,68099976;7,864999771;9,31499958;9,218000412;8,920000076;8,862999916;9,512000084;9,508999825;9,312000275
BOL;Bank net interest margin (%);GFDD.EI.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,530272007;5,884395123;5,784789085;5,241532326;4,829501152;4,493061543;4,836726189;4,33143425;5,072179794;6,051823616;5,309085369;4,400343895;4,847829819;5,576510906;5,011296749
BOL;Bank noninterest income to total income (%);GFDD.EI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32,75769043;26,55588913;29,42438126;35,78722;45,55311584;48,13634491;49,62925339;47,85120392;45,47779083;44,99742889;43,21318436;40,10186768;44,43220139;41,13161469;34,81088638;32,16362762
BOL;Bank nonperforming loans to gross loans (%);GFDD.SI.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,599999905;6,599999905;10,30000019;16,20000076;17,70000076;16,70000076;14,0;11,30000019;8,699999809;5,599999905;4,278999805;3,529000044;2,197000027;1,652999997;1,5;1,5
BOL;Bank overhead costs to total assets (%);GFDD.EI.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,098024845;5,049884796;5,458101749;5,776719093;6,035152912;6,848436356;6,92045927;5,246305466;5,781011581;5,986979961;5,165812016;4,742246151;4,414217472;4,532860756;4,45212841
BOL;Bank regulatory capital to risk-weighted assets (%);GFDD.SI.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,60000038;12,19999981;13,5;14,30000019;16,10000038;15,30000019;14,89999962;14,60000038;13,30000019;12,60000038;13,69999981;13,30000019;11,89999962;12,30000019;12,60000038;12,69999981
BOL;Bank return on assets (%, after tax);GFDD.EI.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,545848489;-1,201547146;-0,506293654;-0,028050153;0,314784676;0,116782144;0,676746011;1,453377008;2,17455864;2,272145271;2,029268265;1,455748796;1,605552077;1,464820623;0,907611668
BOL;Bank return on assets (%, before tax);GFDD.EI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,904893816;-0,808761954;-0,141824424;0,274490327;0,600525498;0,116782144;0,690937281;1,523694754;2,252387524;2,403060198;2,144488096;1,576686263;1,894693613;2,01464963;1,355813384
BOL;Bank return on equity (%, after tax);GFDD.EI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,396994114;-13,31365871;-5,092525959;-0,252201438;2,645964146;1,006783724;6,069764137;13,94753933;22,7511692;24,45841026;22,36732483;16,86890221;19,2403698;17,34097672;11,1003437
BOL;Bank return on equity (%, before tax);GFDD.EI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10,60476971;-8,961429596;-1,426532984;2,467967033;5,047796726;1,006783724;6,19704628;14,62235451;23,56544685;25,86763954;23,63731956;18,27029991;22,70534134;23,85001183;16,58197594
BOL;Bank Z-score;GFDD.SI.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,615064621;7,815655231;9,457905769;11,21722031;11,60553551;10,77198601;11,1161499;10,69358349;10,90184021;10,93061447;10,39541531;9,295960426;9,42328167;9,481022835;8,236702919
BOL;Banking crisis dummy (1=banking crisis, 0=none);GFDD.OI.19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;
BOL;Boone indicator;GFDD.OI.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,075568199;-0,01613153;-0,029777193;-0,051279884;-0,073623873;-0,071679667;-0,095429435;-0,105658025;-0,110909797;-0,064253382;-0,106437005;-0,092553601;-0,070817336;-0,076130606;-0,084163092
BOL;Central bank assets to GDP (%);GFDD.DI.06;;14,02683353;13,75020504;13,2829504;13,43846893;12,95520782;13,64710522;14,06517124;13,67783546;12,93210697;12,89951324;13,76825523;13,03010559;11,23758984;9,238285065;9,558627129;12,88002968;16,1068058;17,03904152;17,64076424;21,72159958;26,64611626;27,86175728;29,94180298;20,33512688;25,28955269;41,19680786;32,27585602;30,5839901;29,58306503;30,16173553;31,68851471;32,37720871;27,11679649;20,68594551;16,16576958;11,46549988;8,932836533;7,637870789;7,9747715;8,589939117;9,558620453;10,67519665;11,3070116;11,05532074;10,56810284;7,865960598;6,193750381;6,492503166;7,564237118;7,065049171;7,221603394;8,472352982;9,622700691
BOL;Checks used to make payments (% age 15+);GFDD.AI.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,018674016;;
BOL;Consolidated foreign claims of BIS reporting banks to GDP (%);GFDD.OI.14;;;;;;;;;;;;;;;;;;;;;;;;14,148;10,608;9,885;14,901;13,409;7,482;6,128;4,787;4,042;3,951;4,307;6,102;6,299;7,043;8,996;28,079;31,804;22,16;16,483;19,822;9,651;7,626;7,739;3,371;3,285;2,123;4,458;1,786;4,439;1,894;1,408
BOL;Consumer price index (2005=100, average);GFDD.OE.02;2,24e-05;2,41e-05;2,55e-05;2,54e-05;2,79e-05;2,87e-05;3,07e-05;3,31e-05;3,61e-05;3,69e-05;3,83e-05;3,97e-05;4,23e-05;5,56e-05;9,06e-05;9,78e-05;0,000102209;0,000110495;0,000121938;0,000145983;0,000214948;0,000284019;0,000634883;0,002384535;0,032938771;3,903125525;14,68886566;16,83031082;19,52351189;22,4859066;26,33521843;31,98335075;35,84064484;38,89709091;41,95986557;46,23692322;51,98208618;54,42963028;58,60895538;59,87385941;62,62937164;63,62850189;64,21419525;66,36010742;69,30335236;73,04463196;76,17138672;82,80107117;94,400383;97,55929565;100,0;109,8126907;114,8491135;121,4134064
BOL;Consumer price index (2005=100, December);GFDD.OE.01;2,34e-05;2,52e-05;2,6e-05;2,56e-05;2,83e-05;2,96e-05;3,17e-05;3,41e-05;3,65e-05;3,77e-05;3,92e-05;4,06e-05;5,01e-05;6,75e-05;9,38e-05;9,95e-05;0,000104982;0,000115966;0,000131592;0,000191413;0,000237219;0,000296824;0,001177044;0,005043478;0,114851825;9,498844147;15,76460934;17,44544792;21,19704056;24,7076683;29,15963554;33,39520645;36,88829041;40,31386948;43,75632858;49,25751114;53,17245865;56,74991608;59,24738312;61,10361099;63,18764877;63,7698288;65,33074951;67,90415192;71,04286194;74,52750397;78,21464539;87,38609314;97,73877716;98,00033569;105,0371246;111,4411087;117,389473;124,9915619
